IATA,LATITUDE,LONGITUDE,TIMEZONE
MKC,39.123199462890625,-94.5927963256836,-6
RBE,13.729999542236328,106.98699951171875,7
GCC,44.348899841299996,-105.539001465,-7
TOF,56.380298614502,85.208297729492,7
PHY,16.6760005951,101.194999695,7
CJM,10.711199760437012,99.36170196533203,7
JZH,32.8533333333,103.682222222,8
SWA,23.552,116.5033,8
.,49.0463981628418,2.353060007095337,1
GEO,6.498549938201904,-58.25410079956055,-4
AGT,-25.454516,-54.842682,-4
OGL,6.80628013611,-58.105899810800004,-4
KAI,5.17275476456,-59.491481781,-4
DNH,40.16109848022461,94.80919647216797,8
AOI,43.616299,13.3623,1
CPO,-27.2968997955,-70.4131011963,-4
TCP,29.587799072299998,34.7780990601,2
LYB,19.66699981689453,-80.0999984741211,-5
BJV,37.25059890749999,27.6643009186,3
TBJ,36.97999954223633,8.87693977355957,1
SAW,40.898601532,29.3092002869,3
SCE,40.8493003845,-77.84870147710001,-5
BME,-17.944700241088867,122.23200225830078,8
NTL,-32.79499816894531,151.83399963378906,10
.,63.55609893798828,-20.137500762939453,0
KLU,46.642502,14.3377,1
HFT,70.679702758789,23.668600082397,1
HVG,71.009696960449,25.983600616455,1
MEH,71.02970123291,27.826700210571,1
VDS,70.065299987793,29.844699859619,1
IKA,35.416099548339844,51.152198791503906,3.5
MHD,36.235198974609375,59.64099884033203,3.5
UIK,58.13610076904297,102.56500244140625,8
MEI,32.33259963989258,-88.75189971923828,-6
SPI,39.84410095,-89.67790222,-6
CEZ,37.3030014038,-108.627998352,-7
HDN,40.48120117,-107.2180023,-7
GUP,35.511100769,-108.789001465,-7
LBL,37.0442009,-100.9599991,-6
LAA,38.069698333699996,-102.68800354,-7
GLD,39.37060165,-101.6989975,-7
COD,44.520198822,-109.024002075,-7
HOV,62.180000305176,6.0741000175476,1
ISC,49.913299560546875,-6.291669845581055,0
SGF,37.24570084,-93.38860321,-6
NVK,68.436897277832,17.386699676514,1
BVG,70.871398925781,29.034200668335,1
FBU,59.89580154418945,10.617199897766113,1
NSK,69.31109619140625,87.33219909667969,7
AAQ,45.002101898193,37.347301483154,3
JLN,37.151798248291016,-94.49829864501953,-6
ABE,40.652099609375,-75.44080352783203,-5
XNA,36.281898,-94.306801,-6
GUW,47.12189865112305,51.8213996887207,5
KZO,44.70690155029297,65.59249877929688,6
SBN,41.70869827270508,-86.31729888916016,-5
BKA,55.6171989441,38.0600013733,3
ARH,64.60030364990234,40.71670150756836,3
RTW,51.564998626708984,46.04669952392578,3
NUX,66.06939697265625,76.52030181884766,5
NOJ,63.18330001831055,75.2699966430664,5
SCO,43.86009979248047,51.09199905395508,5
UCT,63.566898345947266,53.8046989440918,3
USK,66.00469970703125,57.3671989440918,3
PEX,65.12110137939453,57.13079833984375,3
NNM,67.63999938964844,53.12189865112305,3
PKV,57.78390121459961,28.395599365234375,3
KGP,62.190399169921875,74.53379821777344,5
KJA,56.172901153564,92.493301391602,7
KGF,49.670799255371094,73.33439636230469,6
.,55.09170150756836,82.90670013427734,7
URJ,60.10329818725586,64.82669830322266,5
IWA,56.93939971923828,40.940799713134766,3
CGQ,43.9962005615,125.684997559,8
KIJ,37.9558982849,139.121002197,9
JON,16.7285995483,-169.533996582,-10
SMD,41.14339828,-85.15280151,-5
ACV,40.97809982299805,-124.10900115966797,-8
OAJ,34.8292007446,-77.61209869380001,-5
TCL,33.220600128174,-87.611396789551,-6
DBQ,42.40200043,-90.70950317,-6
.,22.2893714905,114.152153015,8
ATD,-8.87333,161.011002,11
AKS,-8.70256996155,160.682006836,11
BAS,-6.990745,155.886656,11
FRE,-8.1075,159.576996,11
MBU,-9.7475004196167,159.83900451660156,11
IRA,-10.449700355500001,161.897994995,11
SCZ,-10.72029972076416,165.7949981689453,11
MUA,-8.327969551086426,157.26300048828125,11
GZO,-8.09778022766,156.863998413,11
MNY,-7.416940212249756,155.56500244140625,11
RNL,-11.533900260925293,160.06300354003906,11
RUS,-9.861669540409999,160.824996948,11
VAO,-7.585559844970703,158.7310028076172,11
KGE,-7.3305,157.585,11
RBV,-8.168060302734375,157.64300537109375,11
BUA,-5.4223198890686035,154.67300415039062,10
CMU,-6.024290084838867,144.9709930419922,10
DAU,-9.08675956726,143.207992554,10
GUR,-10.3114995956,150.333999634,10
PNP,-8.80453968048,148.309005737,10
HKN,-5.462170124053955,150.40499877929688,10
UNG,-6.1257100105285645,141.28199768066406,10
KRI,-7.424379825592041,144.2500762939453,10
KMA,-7.96361017227,145.770996094,10
KVG,-2.57940006256,150.807998657,10
MDU,-6.14774,143.656998,10
MAS,-2.06189,147.423996,10
MXH,-6.36332988739,143.238006592,10
MIS,-10.689200401299999,152.837997437,10
TIZ,-5.84499979019,142.947998047,10
TBG,-5.2786102294921875,141.2259979248047,10
RAB,-4.34045982361,152.380004883,10
VAI,-2.6926,141.3028,10
WBM,-5.6433000564575195,143.89500427246094,10
LLU,60.46445,-45.56917,-3
CNP,70.7431030273,-22.6504993439,-1
JFR,61.9921989441,-49.6624984741,-3
JGO,69.251181993,-53.5148763657,-3
JJU,60.715684155299996,-46.0299186409,-3
JSU,65.4124984741,-52.9393997192,-3
JNN,60.141883975899994,-45.232976675,-3
JNS,60.9172827256,-46.059923172,-3
NAQ,77.4886016846,-69.3887023926,-4
JHS,66.9513015747,-53.7293014526,-3
JUV,72.7901992798,-56.1305999756,-3
JQA,70.7341995239,-52.6962013245,-3
GRY,66.5458,-18.0173,0
THO,66.21849822998047,-15.335599899291992,0
VPN,65.72059631347656,-14.850600242614746,0
YWS,50.1436004639,-122.948997498,-8
YAA,52.45249938964844,-125.3030014038086,-8
YWM,52.566898345947266,-55.784698486328125,-3.5
YFX,52.372798919677734,-55.67390060424805,-3.5
YHA,52.528099060058594,-56.28609848022461,-3.5
YRG,54.1796989440918,-58.45750045776367,-4
YCK,67.0392,-126.08,-7
YLE,63.13169860839844,-117.24600219726562,-7
SUR,52.70859909057617,-88.54190063476562,-5
YAX,53.84920120239258,-89.57939910888672,-6
WNN,52.89390182495117,-89.28919982910156,-5
YNO,52.4900016784668,-92.97109985351562,-6
XBE,53.965599060058594,-91.0271987915039,-6
KIF,53.01250076293945,-89.85530090332031,-5
YOG,51.6585998535,-85.9017028809,-5
YHP,52.11330032348633,-94.25559997558594,-6
YKU,53.805599212646484,-78.91690063476562,-5
ZTB,50.674400329589844,-59.38359832763672,-4
ZLT,50.8307991027832,-58.97560119628906,-4
YAC,51.72719955444336,-91.82440185546875,-6
YAG,48.65420150756836,-93.439697265625,-6
XKS,53.52470016479492,-88.6427993774414,-5
YKG,60.027198791503906,-69.99919891357422,-5
YAT,52.9275016784668,-82.43190002441406,-5
.,50.2943992615,-96.0100021362,-6
YBE,59.5614013671875,-108.48100280761719,-6
YBX,51.443599700899995,-57.185298919699996,-4
YRF,53.68280029296875,-57.041900634765625,-4
YCS,63.346900939899996,-90.73110198970001,-6
YDP,56.549198150634766,-61.680301666259766,-4
YER,56.01890182495117,-87.67610168457031,-5
YFA,52.20140075683594,-81.6968994140625,-5
YFH,51.5619010925293,-87.90779876708984,-5
YMN,55.076900482177734,-59.1864013671875,-4
YGB,49.69419860839844,-124.51799774169922,-8
YGO,54.55889892578125,-94.49140167236328,-6
YGT,69.3647003174,-81.8161010742,-5
YGW,55.281898498535156,-77.76529693603516,-5
YGX,56.35749816894531,-94.71060180664062,-6
YGZ,76.4261016846,-82.90920257570001,-5
YQC,61.0463981628418,-69.6177978515625,-5
CXH,49.2943992615,-123.111000061,-8
YNS,51.69110107421875,-76.1355972290039,-5
YHO,55.448299407958984,-60.228599548339844,-4
YHR,50.46889877319336,-59.63669967651367,-4
YIK,62.417301177978516,-77.92530059814453,-5
YIV,53.857200622558594,-94.65360260009766,-6
AKV,60.818599700927734,-78.14859771728516,-5
YKQ,51.47330093383789,-78.75830078125,-5
YPJ,59.29669952392578,-69.59970092773438,-5
YLC,62.8499984741,-69.88330078119999,-5
YLH,52.19559860229492,-87.93419647216797,-5
YSG,46.09640121459999,-70.7146987915,-5
XGR,58.71139907836914,-65.9927978515625,-5
YMH,52.302799224853516,-55.847198486328125,-3.5
YMT,49.77190017700195,-74.5280990600586,-5
YUD,56.53609848022461,-76.51830291748047,-5
YNC,53.01060104370117,-78.83110046386719,-5
YNE,53.95830154418945,-97.84420013427734,-6
YNL,58.27669906616211,-104.08200073242188,-6
YOH,54.93330001831055,-95.27890014648438,-6
YPH,58.471900939941406,-78.07689666748047,-5
YPM,51.819698333740234,-93.97329711914062,-6
YPO,54.98809814453125,-85.44329833984375,-5
YPW,49.83420181274414,-124.5,-8
YQD,53.97140121459961,-101.09100341796875,-6
YQN,50.18280029296875,-86.69640350341797,-5
YRA,64.11609649658203,-117.30999755859375,-7
YRL,51.066898345947266,-93.79309844970703,-6
YSF,59.250301361083984,-105.84100341796875,-6
YSK,56.5377998352,-79.2466964722,-5
YST,53.84560012817383,-94.85189819335938,-6
YTL,53.81779861450195,-89.89689636230469,-6
YVZ,52.655799865722656,-94.0614013671875,-6
YWP,52.9593933975,-87.3748683929,-5
YXN,62.24000167849999,-92.59809875490001,-6
YZG,62.17940139770508,-75.66719818115234,-5
ZAC,56.08940124511719,-96.08920288085938,-6
ILF,56.0614013672,-95.613899231,-6
ZBF,47.629699707,-65.738899231,-4
ZEM,52.22639846801758,-78.52249908447266,-5
ZFD,59.33440017700195,-107.18199920654297,-6
ZGI,54.839698791503906,-94.07859802246094,-6
ZJN,52.120601654052734,-101.23600006103516,-6
ZKE,52.282501220703125,-81.67780303955078,-5
MSA,53.44139862060547,-91.76280212402344,-6
ZMT,54.02750015258789,-132.125,-8
ZPB,53.8911018371582,-92.19640350341797,-6
ZRJ,52.943599700927734,-91.31279754638672,-6
ZSJ,53.06420135498047,-93.34439849853516,-6
ZTM,55.8656005859375,-92.0813980102539,-6
ZUM,53.5619010925293,-64.10639953613281,-4
ZWL,58.10689926147461,-103.1719970703125,-6
BLJ,35.752101898199996,6.308589935300001,1
CBH,31.645700454711914,-2.269860029220581,1
BMW,21.375,0.923888981342,1
ELU,33.5113983154,6.77679014206,1
KMS,6.714560031890869,-1.5908199548721313,0
HDF,53.8787002563,14.152299881,1
HEI,54.153331756600004,8.90166664124,1
HGL,54.185279846200004,7.91583299637,1
SJY,62.692100524902344,22.832300186157227,2
NQT,52.91999816894531,-1.0791699886322021,0
DSA,53.4805378105,-1.01065635681,0
CAL,55.437198638916016,-5.686389923095703,0
EOI,59.19060134887695,-2.7722198963165283,0
FIE,59.53580093383789,-1.628059983253479,0
NRL,59.3675003052,-2.43443989754,0
PPW,59.351699829100006,-2.9002799987800003,0
SOY,59.1553001404,-2.64139008522,0
NDY,59.250301361083984,-2.576669931411743,0
LWK,60.192199707,-1.24361002445,0
WRY,59.3502998352,-2.95000004768,0
LEQ,50.10279846191406,-5.670559883117676,0
PZE,50.128101,-5.51845,0
VLY,53.2481002808,-4.53533983231,0
BRR,57.02280044555664,-7.443059921264648,0
CFN,55.0442008972168,-8.340999603271484,0
.,53.3521995544,-6.48611021042,0
CNL,57.5035018921,10.229399681099999,1
LKN,68.152496337891,13.609399795532,1
OSY,64.472198486328,11.57859992981,1
MQN,66.363899230957,14.301400184631,1
RVK,64.838302612305,11.14610004425,1
RET,67.527801513672,12.103300094604,1
SDN,61.830001831055,6.1058301925659,1
SOG,61.156101,7.13778,1
SVJ,68.243301391602,14.669199943542,1
SOJ,69.786796569824,20.959400177002,1
VAW,70.355400085449,31.044900894165,1
VRY,67.654555,12.727257,1
BZG,53.096801757799994,17.9776992798,1
LCJ,51.721900939899996,19.3980998993,1
OSD,63.194400787354,14.50030040741,1
HFS,60.02009963989258,13.578900337219238,1
KSD,59.444698333699996,13.337400436400001,1
TYF,60.1576004028,12.991299629199998,1
AGH,56.29610061645508,12.847100257873535,1
SQO,64.96089935302734,17.69659996032715,1
HMV,65.80609893798828,15.082799911499023,1
VTS,57.35779953,21.5442008972,2
QRA,-26.2425003052,28.1511993408,2
MQP,-25.3831996918,31.1056003571,2
AAM,-24.818099975585938,31.544599533081055,2
MBD,-25.798400878900004,25.548000335699996,2
GNZ,-21.6924991607666,21.658100128173828,2
ORP,-21.266700744628906,25.316699981689453,2
SWX,-18.373899459838867,21.832599639892578,2
TLD,-22.189199447599997,29.126899719199997,2
DIS,-4.20635,12.6599,1
CIP,-13.558300018310547,32.58720016479492,2
SLI,33.79000092,-118.052002,-8
YVA,-11.710800170899999,43.2439002991,3
WAQ,-18.7012732424,44.614920616099994,3
JVA,-18.8050095209,45.2734673023,3
BMD,-19.6867008209,44.541900634799994,3
MXT,-18.049999237060547,44.03300094604492,3
TVA,-17.850083459,44.920467138300005,3
WTA,-17.47610092163086,43.972801208496094,3
WTS,-18.759676556400002,46.0540652275,3
WAM,-17.7953776085,48.4425830841,3
WPB,-15.584286474099999,47.6235866547,3
.,-13.645705,48.459427,3
DWB,-16.1016904207,45.358836650799994,3
WMP,-16.0722693402,47.644164562200004,3
TTS,28.614999771118164,-80.69450378417969,-5
WMA,-15.8330494086,48.8332843781,3
MJA,-21.4261052506,44.31650877,3
CBT,-12.4792,13.4869,1
DUE,-7.400889873504639,20.818500518798828,1
VPE,-17.0435009003,15.683799743700002,1
MSZ,-15.261199951171875,12.14680004119873,1
KOU,-1.1846100091934,12.441300392151,1
MJL,-1.845139980316162,11.056699752807617,1
TCH,-2.8499999046325684,11.017000198364258,1
VPY,-19.15130043029785,33.42900085449219,2
SRH,9.144439697265625,18.374399185180664,1
CMK,-14.306900024414062,35.13249969482422,2
LUD,-26.687400817871094,15.242899894714355,1
OND,-17.878201,15.9526,1
OMD,-28.584699630737305,16.446699142456055,1
SWP,-22.66189956665,14.568099975586,1
ERS,-22.612199783325195,17.080400466918945,1
BOA,-5.854000091552734,13.064000129699707,1
MAT,-5.799610137939453,13.440400123596191,1
INO,-1.947219967842102,18.28580093383789,1
NIO,-2.7174999713897705,17.68470001220703,1
KRZ,-1.434999942779541,19.02400016784668,1
BSU,1.2247200012207031,19.78890037536621,1
TSH,-6.438330173492432,20.794700622558594,2
LJA,-3.4170000553131104,23.450000762939453,2
PFR,-4.329919,20.590124,2
GMZ,28.029600143432617,-17.214599609375,0
BTE,7.5324201583862305,-12.518899917602539,0
KBS,7.944399833679199,-11.76099967956543,0
KEN,7.891290187835693,-11.176600456237793,0
OXB,11.894800186157227,-15.65369987487793,0
SMW,26.7318,-11.6847,0
VIL,23.7183,-15.932,0
ESU,31.3974990845,-9.6816701889,0
EUN,27.151699,-13.2192,0
NDR,34.988800048799995,-3.0282099247,0
RAI,14.924500465393066,-23.493499755859375,-1
SFL,14.8850002289,-24.4799995422,-1
BCO,5.78287,36.562,3
BEI,9.38638973236084,34.52190017700195,3
DSE,11.082500457763672,39.71139907836914,3
DEM,8.553999900817871,34.858001708984375,3
GDE,5.93513011932,43.5786018372,3
GOR,8.1614,35.5529,3
ABK,6.734000205993652,44.25299835205078,3
MTF,6.9571,35.5547,3
TIE,7.2024,35.415,3
ALU,11.9582,50.748,3
BSA,11.275300025939941,49.14939880371094,3
MGQ,2.0144400596618652,45.3046989440918,3
GLK,6.78082990646,47.45470047,3
BUO,9.5275,45.5549,3
AAC,31.073299408,33.8358001709,2
ATZ,27.0464992523,31.0119991302,2
ASV,-2.645050048828125,37.25310134887695,3
LKG,4.20412015914917,34.348201751708984,3
MYD,-3.2293100357055664,40.10169982910156,3
NYK,-0.06239889934659004,37.04100799560547,3
SRX,31.063499450699997,16.5949993134,2
TOB,31.861,23.907,2
MJI,32.894100189208984,13.276000022888184,2
LAQ,32.788700103759766,21.96430015563965,2
ATB,17.710344314575195,34.0570182800293,3
UYL,12.053500175476074,24.956199645996094,3
PZU,19.4335994720459,37.234100341796875,3
BKZ,-1.332,31.8212,3
TKQ,-4.8862,29.6709,3
LDI,-9.851110458374023,39.7578010559082,3
MUZ,-1.503,33.8021,3
SHY,-3.6093,33.5035,3
TBO,-5.076389789581299,32.83330154418945,3
RUA,3.049999952316284,30.91699981689453,3
ULU,2.8055601119995117,32.27180099487305,3
DIU,20.71310043334961,70.92109680175781,5.5
ABR,45.449100494384766,-98.42179870605469,-6
ABY,31.535499572753906,-84.19450378417969,-5
AHN,33.94860076904297,-83.32630157470703,-5
ALM,32.8399009705,-105.990997314,-7
ALO,42.557098388671875,-92.40029907226562,-6
ALW,46.09489822,-118.288002,-8
APN,45.0780983,-83.56030273,-5
ATY,44.91400146,-97.15470123,-6
BFD,41.8031005859375,-78.64009857177734,-5
BFF,41.87400055,-103.5960007,-7
BKW,37.787300109899995,-81.1241989136,-5
BQK,31.258800506591797,-81.46649932861328,-5
BRL,40.783199310302734,-91.12550354003906,-6
CEC,41.78020096,-124.2369995,-8
CGI,37.22529983520508,-89.57080078125,-6
CIU,46.25080108642578,-84.47239685058594,-5
CKB,39.2966003418,-80.2281036377,-5
CLM,48.120201110839844,-123.5,-8
CMX,47.168399810791016,-88.48909759521484,-5
DDC,37.76340103149414,-99.9655990600586,-6
DUJ,41.17829895,-78.8986969,-5
EAU,44.86579895019531,-91.48429870605469,-6
EKO,40.82490158081055,-115.79199981689453,-8
EWB,41.67610168457031,-70.95690155029297,-5
FAY,34.9911994934082,-78.88030242919922,-5
GGW,48.212501525878906,-106.61499786376953,-7
GRI,40.967498779296875,-98.30960083007812,-6
HOT,34.47800064086914,-93.09619903564453,-6
HTS,38.36669922,-82.55799866,-5
KIO,5.644515037536621,169.1195068359375,12
IRK,40.09349822998047,-92.5448989868164,-6
JMS,46.92969894,-98.67819977,-6
LAR,41.31209945678711,-105.67500305175781,-7
LBE,40.27590179,-79.40480042,-5
LBF,41.12620163,-100.6839981,-6
LEB,43.626098632799994,-72.30419921880001,-5
LMT,42.15610122680664,-121.73300170898438,-8
LNS,40.121700286865234,-76.29609680175781,-5
LWT,47.04930114746094,-109.46700286865234,-7
LYH,37.326698303222656,-79.20040130615234,-5
MKG,43.16949844,-86.23819733,-5
MLS,46.428001403808594,-105.88600158691406,-7
MSL,34.74530029,-87.61019897,-6
OTH,43.41709899902344,-124.24600219726562,-8
OWB,37.74010086,-87.16680145,-6
PIB,31.467100143432617,-89.33709716796875,-6
PIH,42.9098014831543,-112.59600067138672,-7
PIR,44.38270187,-100.2860031,-6
PLN,45.57089996,-84.79669952,-5
PSM,43.0778999329,-70.8233032227,-5
RDG,40.378501892089844,-75.96520233154297,-5
RHI,45.63119888305664,-89.46749877929688,-6
RKS,41.59420013,-109.0650024,-7
RUT,43.52939987,-72.94960022,-5
SBP,35.236801147499996,-120.641998291,-8
SHR,44.76919937133789,-106.9800033569336,-7
SLK,44.38529968261719,-74.2061996459961,-5
SLN,38.79100036621094,-97.6521987915039,-6
SMX,34.89889908,-120.4570007,-8
TUP,34.26810073852539,-88.7698974609375,-6
UIN,39.94269943,-91.19460297,-6
VCT,28.85260009765625,-96.91850280761719,-6
VLD,30.782499313354492,-83.27670288085938,-5
WRL,43.9656982421875,-107.95099639892578,-7
YKM,46.56819916,-120.5439987,-8
ECN,35.154701232910156,33.49610137939453,2
RJL,42.4609534888,-2.32223510742,1
IDY,46.71860122680664,-2.3911099433898926,1
ANE,47.560298919677734,-0.3122220039367676,1
LTT,43.20539855957031,6.48199987411499,1
JSY,37.4227981567,24.950899124099998,2
PEV,45.990898,18.240996,1
QGY,47.624401,17.813601,1
SOB,46.686391,17.159084,1
AOT,45.738499,7.36872,1
QSR,40.620399,14.9113,1
CVU,39.67150115966797,-31.11359977722168,-1
BNX,44.94139862060547,17.297500610351562,1
USQ,38.68149948120117,29.47170066833496,3
KSY,40.562198638916016,43.1150016784668,3
SFQ,37.09429931640625,38.84709930419922,3
KCM,37.5388259888,36.9535217285,3
AJI,39.654541015625,43.025978088378906,3
ADF,37.7313995361,38.4688987732,3
ISE,37.8554000854,30.368400573699997,3
EDO,39.554599762,27.0137996674,3
SZF,41.254501,36.567101,3
ILZ,49.231498718299996,18.6135005951,1
GDT,21.444499969482422,-71.14230346679688,-4
MDS,21.82602,-71.8025,-4
SLX,21.333000183099998,-71.1999969482,-4
AZS,19.2670001984,-69.7419967651,-4
JBQ,18.572500228881836,-69.98560333251953,-4
PBR,15.730899810791016,-88.58380126953125,-6
AAZ,14.865599632263184,-91.50199890136719,-6
UTK,11.222,169.852005,12
AHS,15.4722,-84.352203,-6
PEU,15.2622,-83.781197,-6
MIJ,6.083330154418945,171.73300170898438,12
CYW,20.546,-100.887001,-6
CUA,25.053800582886,-111.61499786377,-7
GUB,28.026100158691406,-114.02400207519531,-8
JAL,19.4750995636,-96.7975006104,-6
CTD,7.987840175628662,-80.40969848632812,-5
ONX,9.356639862060547,-79.86740112304688,-5
JQE,7.51777982711792,-78.1572036743164,-5
PLP,8.406669616699219,-78.1417007446289,-5
TTQ,10.42,-83.6095,-6
BCL,10.768699645996094,-83.58560180664062,-6
TNO,10.355699539185,-85.852897644043,-6
PBP,9.856109619140625,-85.37079620361328,-6
PJM,8.533329963684082,-83.30000305175781,-6
SYQ,9.957050323486328,-84.13980102539062,-6
.,10.25,-85.41699981689453,-6
JEE,18.66309928894043,-74.17030334472656,-5
PAX,19.9335994720459,-72.84860229492188,-5
.,22.513200759900002,-78.51100158690001,-5
TND,21.788299560546875,-79.99720001220703,-5
COX,24.158700943,-77.5897979736,-5
ATC,24.6294002533,-75.6737976074,-5
CAT,24.31529998779297,-75.45230102539062,-5
CRI,22.745599746699998,-74.1824035645,-5
PID,25.08300018310547,-77.30000305175781,-5
AIU,-19.96780014038086,-158.11900329589844,-10
MGS,-21.895986557006836,-157.9066619873047,-10
MHX,-10.376700401306152,-161.0019989013672,-10
MUK,-20.13610076904297,-157.34500122070312,-10
MOI,-19.842500686645508,-157.7030029296875,-10
PYE,-9.01436996459961,-158.03240966796875,-10
ICI,-17.7432994843,-179.341995239,12
PTF,-17.7779006958,177.197006226,12
KDV,-19.058099746699998,178.156997681,12
MNF,-17.6730995178,177.098007202,12
MFJ,-18.566699981699998,179.951004028,12
NGI,-18.115600585899998,179.339996338,12
LKB,-18.1991996765,-178.817001343,12
LBS,-16.466699600219727,179.33999633789062,12
TVU,-16.6905994415,-179.876998901,12
KXF,-17.3458003998,179.42199707,12
RTA,-12.482500076293945,177.0709991455078,12
SVU,-16.8027992249,179.341003418,12
EUA,-21.378299713100002,-174.957992554,13
HPA,-19.777000427246094,-174.34100341796875,13
NFO,-15.5707998276,-175.632995605,13
NTT,-15.977337651900001,-173.791029453,13
