ORIGIN,DESTINATION,BEGIN_DATE,END_DATE
GRR,ATL,2018-04-18 13:32:00,2018-04-18 15:32:00
GRR,ORD,2018-04-30 17:37:00,2018-04-30 17:45:00
GRU,AEP,2018-04-09 08:15:00,2018-04-09 11:05:00
GRU,AEP,2018-04-10 10:30:00,2018-04-10 13:25:00
GRU,AEP,2018-04-11 11:50:00,2018-04-11 14:45:00
GRU,AEP,2018-04-21 23:30:00,2018-04-22 02:20:00
GRU,AEP,2018-04-25 18:35:00,2018-04-25 21:30:00
GRU,ATL,2018-04-07 21:25:00,2018-04-08 06:04:00
GRU,BOG,2018-04-23 14:50:00,2018-04-23 19:10:00
GRU,BOG,2018-04-28 14:50:00,2018-04-28 19:10:00
GRU,CDG,2018-04-05 19:00:00,2018-04-06 11:15:00
GRU,CDG,2018-04-06 15:10:00,2018-04-07 07:30:00
GRU,CDG,2018-04-06 19:00:00,2018-04-07 11:15:00
GRU,CDG,2018-04-06 22:35:00,2018-04-07 15:00:00
GRU,CDG,2018-04-07 15:10:00,2018-04-08 07:30:00
GRU,CDG,2018-04-08 15:10:00,2018-04-09 07:30:00
GRU,CDG,2018-04-10 15:10:00,2018-04-11 07:30:00
GRU,CDG,2018-04-12 15:10:00,2018-04-13 07:30:00
GRU,CDG,2018-04-12 19:00:00,2018-04-13 11:15:00
GRU,CDG,2018-04-12 22:35:00,2018-04-13 15:00:00
GRU,CDG,2018-04-13 15:10:00,2018-04-14 07:30:00
GRU,CDG,2018-04-13 19:00:00,2018-04-14 11:15:00
GRU,CDG,2018-04-13 22:35:00,2018-04-14 15:00:00
GRU,CDG,2018-04-15 15:10:00,2018-04-16 07:30:00
GRU,CDG,2018-04-16 15:10:00,2018-04-17 07:30:00
GRU,CDG,2018-04-16 19:00:00,2018-04-17 11:15:00
GRU,CDG,2018-04-16 22:35:00,2018-04-17 15:00:00
GRU,CDG,2018-04-17 15:10:00,2018-04-18 07:30:00
GRU,CDG,2018-04-17 22:35:00,2018-04-18 15:00:00
GRU,CDG,2018-04-18 15:10:00,2018-04-19 07:30:00
GRU,CDG,2018-04-18 19:00:00,2018-04-19 11:15:00
GRU,CDG,2018-04-18 22:35:00,2018-04-19 15:00:00
GRU,CDG,2018-04-19 15:10:00,2018-04-20 07:30:00
GRU,CDG,2018-04-19 19:00:00,2018-04-20 11:15:00
GRU,CDG,2018-04-19 22:35:00,2018-04-20 15:00:00
GRU,CDG,2018-04-20 15:10:00,2018-04-21 07:30:00
GRU,CDG,2018-04-20 19:00:00,2018-04-21 11:15:00
GRU,CDG,2018-04-20 22:35:00,2018-04-21 15:00:00
GRU,CDG,2018-04-21 15:10:00,2018-04-22 07:30:00
GRU,CDG,2018-04-21 22:35:00,2018-04-22 15:00:00
GRU,CDG,2018-04-22 15:10:00,2018-04-23 07:30:00
GRU,CDG,2018-04-24 15:10:00,2018-04-25 07:30:00
GRU,CDG,2018-04-25 15:10:00,2018-04-26 07:30:00
GRU,CDG,2018-04-25 22:35:00,2018-04-26 15:00:00
GRU,CDG,2018-04-26 19:00:00,2018-04-27 11:15:00
GRU,CDG,2018-04-26 22:35:00,2018-04-27 15:00:00
GRU,CDG,2018-04-27 15:10:00,2018-04-28 07:30:00
GRU,CDG,2018-04-27 19:00:00,2018-04-28 11:15:00
GRU,CDG,2018-04-27 22:35:00,2018-04-28 15:00:00
GRU,CDG,2018-04-28 15:10:00,2018-04-29 07:30:00
GRU,CDG,2018-04-28 19:00:00,2018-04-29 11:15:00
GRU,CDG,2018-04-28 22:35:00,2018-04-29 15:00:00
GRU,CDG,2018-04-30 22:35:00,2018-05-01 15:00:00
GRU,CDG,2018-05-01 15:10:00,2018-05-02 07:30:00
GRU,CDG,2018-05-04 22:35:00,2018-05-05 15:00:00
GRU,CDG,2018-05-05 15:10:00,2018-05-06 07:30:00
GRU,CDG,2018-05-05 22:35:00,2018-05-06 15:00:00
GRU,CDG,2018-05-06 15:10:00,2018-05-07 07:30:00
GRU,CDG,2018-05-08 19:00:00,2018-05-09 11:15:00
GRU,CDG,2018-05-10 15:10:00,2018-05-11 07:30:00
GRU,CDG,2018-05-11 15:10:00,2018-05-12 07:30:00
GRU,CDG,2018-05-13 15:10:00,2018-05-14 07:30:00
GRU,CDG,2018-05-31 15:10:00,2018-06-01 07:30:00
GRU,CMN,2018-04-07 23:10:00,2018-04-08 12:10:00
GRU,CNF,2018-04-03 08:15:00,2018-04-03 09:25:00
GRU,CNF,2018-04-09 20:50:00,2018-04-09 22:00:00
GRU,CNF,2018-04-23 18:40:00,2018-04-23 19:55:00
GRU,CNF,2018-04-24 08:15:00,2018-04-24 09:25:00
GRU,COR,2018-04-11 07:30:00,2018-04-11 10:47:00
GRU,COR,2018-04-17 22:00:00,2018-04-18 01:19:00
GRU,COR,2018-04-18 07:30:00,2018-04-18 10:47:00
GRU,CWB,2018-04-02 07:55:00,2018-04-02 09:00:00
GRU,CWB,2018-04-02 08:20:00,2018-04-02 09:30:00
GRU,CWB,2018-04-04 07:55:00,2018-04-04 09:00:00
GRU,CWB,2018-04-07 21:45:00,2018-04-07 22:45:00
GRU,CWB,2018-04-08 08:50:00,2018-04-08 10:00:00
GRU,CWB,2018-04-08 18:45:00,2018-04-08 19:47:00
GRU,CWB,2018-04-09 08:20:00,2018-04-09 09:30:00
GRU,CWB,2018-04-10 08:20:00,2018-04-10 09:30:00
GRU,CWB,2018-04-10 18:35:00,2018-04-10 19:40:00
GRU,CWB,2018-04-14 07:55:00,2018-04-14 09:00:00
GRU,CWB,2018-04-14 08:20:00,2018-04-14 09:30:00
GRU,CWB,2018-04-15 08:20:00,2018-04-15 09:30:00
GRU,CWB,2018-04-16 07:55:00,2018-04-16 09:00:00
GRU,CWB,2018-04-16 08:20:00,2018-04-16 09:30:00
GRU,CWB,2018-04-16 17:00:00,2018-04-16 18:05:00
GRU,CWB,2018-04-20 08:20:00,2018-04-20 09:30:00
GRU,CWB,2018-04-21 08:20:00,2018-04-21 09:30:00
GRU,CWB,2018-04-23 08:20:00,2018-04-23 09:30:00
GRU,CWB,2018-04-23 08:25:00,2018-04-23 09:35:00
GRU,CWB,2018-04-23 10:30:00,2018-04-23 11:35:00
GRU,CWB,2018-04-23 18:35:00,2018-04-23 19:40:00
GRU,CWB,2018-04-24 10:30:00,2018-04-24 11:35:00
GRU,CWB,2018-04-27 08:20:00,2018-04-27 09:30:00
GRU,CWB,2018-04-28 07:55:00,2018-04-28 09:00:00
GRU,CWB,2018-04-28 21:45:00,2018-04-28 22:45:00
GRU,CWB,2018-04-30 08:25:00,2018-04-30 09:35:00
GRU,CWB,2018-05-01 07:55:00,2018-05-01 09:00:00
GRU,EZE,2018-05-04 18:35:00,2018-05-04 21:30:00
GRU,FCO,2018-04-27 19:55:00,2018-04-28 12:10:00
GRU,FLN,2018-04-21 20:45:00,2018-04-21 22:00:00
GRU,FRA,2018-04-20 18:15:00,2018-04-21 10:45:00
GRU,FRA,2018-04-28 18:15:00,2018-04-29 10:45:00
GRU,IAH,2018-04-28 21:10:00,2018-04-29 05:25:00
GRU,JPA,2018-04-30 09:05:00,2018-04-30 12:15:00
GRU,LDB,2018-04-09 12:15:00,2018-04-09 13:30:00
GRU,LDB,2018-04-09 12:30:00,2018-04-09 13:45:00
GRU,LIS,2018-04-20 15:30:00,2018-04-21 05:20:00
GRU,LIS,2018-04-22 15:30:00,2018-04-23 05:20:00
GRU,LIS,2018-05-12 15:30:00,2018-05-13 05:20:00
GRU,MAD,2018-04-05 15:05:00,2018-04-06 06:10:00
GRU,MAD,2018-04-12 14:10:00,2018-04-13 05:15:00
GRU,MAD,2018-04-13 14:10:00,2018-04-14 05:15:00
GRU,MAD,2018-04-14 15:05:00,2018-04-15 06:10:00
GRU,MAD,2018-04-19 14:10:00,2018-04-20 05:15:00
GRU,MAD,2018-04-20 14:10:00,2018-04-21 05:20:00
GRU,MAD,2018-04-20 15:05:00,2018-04-21 06:10:00
GRU,MAD,2018-04-21 14:10:00,2018-04-22 05:15:00
GRU,MEX,2018-04-03 23:35:00,2018-04-04 07:05:00
GRU,MEX,2018-04-24 08:25:00,2018-04-24 15:55:00
GRU,POA,2018-04-16 08:35:00,2018-04-16 10:25:00
GRU,POA,2018-04-26 07:45:00,2018-04-26 09:20:00
GRU,PTY,2018-04-02 05:25:00,2018-04-02 10:26:00
GRU,REC,2018-04-23 21:05:00,2018-04-24 00:05:00
GRU,ROS,2018-04-19 00:25:00,2018-04-19 03:30:00
GRU,SCL,2018-04-11 13:45:00,2018-04-11 18:09:00
GRU,SCL,2018-04-13 13:45:00,2018-04-13 18:09:00
GRU,SDU,2018-04-02 18:25:00,2018-04-02 19:25:00
GRU,SDU,2018-04-21 08:45:00,2018-04-21 09:45:00
GRU,VIX,2018-04-17 10:10:00,2018-04-17 11:35:00
GRU,ZRH,2018-04-07 18:10:00,2018-04-08 10:30:00
GRX,BCN,2018-04-13 09:30:00,2018-04-13 10:55:00
GRX,BCN,2018-04-17 19:15:00,2018-04-17 20:40:00
GRX,BCN,2018-04-19 12:35:00,2018-04-19 14:00:00
GRX,MAD,2018-04-05 07:00:00,2018-04-05 08:00:00
GRX,MAD,2018-04-11 09:25:00,2018-04-11 10:30:00
GRX,MAD,2018-04-13 07:00:00,2018-04-13 08:00:00
GRX,MAD,2018-04-17 17:55:00,2018-04-17 19:00:00
GRX,MAD,2018-04-19 14:15:00,2018-04-19 15:20:00
GRX,MAD,2018-04-27 09:55:00,2018-04-27 11:00:00
GRZ,FRA,2018-04-11 06:05:00,2018-04-11 07:25:00
GRZ,MUC,2018-04-12 13:55:00,2018-04-12 14:45:00
GRZ,MUC,2018-04-12 16:50:00,2018-04-12 17:40:00
GRZ,STR,2018-04-13 06:25:00,2018-04-13 07:40:00
GRZ,VIE,2018-04-12 11:30:00,2018-04-12 12:10:00
GRZ,VIE,2018-04-12 18:40:00,2018-04-12 19:20:00
GSO,DTW,2018-04-05 17:44:00,2018-04-05 19:27:00
GSP,ATL,2018-04-14 08:15:00,2018-04-14 09:17:00
GUA,ATL,2018-04-01 08:00:00,2018-04-01 13:25:00
GUA,MAD,2018-04-26 17:30:00,2018-04-27 14:20:00
GUA,MEX,2018-04-22 10:20:00,2018-04-22 13:50:00
GUA,PTY,2018-04-25 10:51:00,2018-04-25 14:17:00
GUW,IST,2018-04-13 09:05:00,2018-04-13 10:20:00
GVA,AGP,2018-04-23 17:25:00,2018-04-23 19:45:00
GVA,ALC,2018-04-05 06:35:00,2018-04-05 08:35:00
GVA,AMS,2018-04-05 19:15:00,2018-04-05 20:55:00
GVA,AMS,2018-04-11 17:15:00,2018-04-11 18:55:00
GVA,AMS,2018-04-12 20:55:00,2018-04-12 22:35:00
GVA,AMS,2018-04-14 08:55:00,2018-04-14 10:35:00
GVA,AMS,2018-04-16 07:20:00,2018-04-16 09:00:00
GVA,AMS,2018-04-17 11:55:00,2018-04-17 13:40:00
GVA,AMS,2018-04-17 17:15:00,2018-04-17 18:55:00
GVA,AMS,2018-04-18 07:20:00,2018-04-18 09:00:00
GVA,AMS,2018-04-25 08:55:00,2018-04-25 10:35:00
GVA,AMS,2018-04-26 11:55:00,2018-04-26 13:40:00
GVA,ARN,2018-04-09 12:35:00,2018-04-09 15:10:00
GVA,ATH,2018-04-24 12:10:00,2018-04-24 15:55:00
GVA,BCN,2018-04-06 15:00:00,2018-04-06 16:25:00
GVA,BCN,2018-04-06 19:10:00,2018-04-06 20:35:00
GVA,BCN,2018-04-09 10:40:00,2018-04-09 12:05:00
GVA,BCN,2018-04-10 19:10:00,2018-04-10 20:35:00
GVA,BCN,2018-04-11 08:50:00,2018-04-11 10:15:00
GVA,BCN,2018-04-11 18:50:00,2018-04-11 20:15:00
GVA,BCN,2018-04-13 08:50:00,2018-04-13 10:15:00
GVA,BCN,2018-04-15 11:35:00,2018-04-15 13:00:00
GVA,BCN,2018-04-17 17:00:00,2018-04-17 18:25:00
GVA,BCN,2018-04-17 18:50:00,2018-04-17 20:15:00
GVA,BCN,2018-04-19 19:10:00,2018-04-19 20:35:00
GVA,BOD,2018-04-16 09:30:00,2018-04-16 10:45:00
GVA,BOD,2018-04-18 16:55:00,2018-04-18 18:10:00
GVA,BOD,2018-04-25 16:55:00,2018-04-25 18:10:00
GVA,BRS,2018-04-06 21:20:00,2018-04-06 22:00:00
GVA,BRS,2018-04-08 16:50:00,2018-04-08 17:30:00
GVA,BRS,2018-04-18 10:35:00,2018-04-18 11:15:00
GVA,BRU,2018-04-09 07:05:00,2018-04-09 08:20:00
GVA,BRU,2018-04-09 08:15:00,2018-04-09 09:35:00
GVA,BRU,2018-04-09 17:10:00,2018-04-09 18:30:00
GVA,BRU,2018-04-13 18:55:00,2018-04-13 20:15:00
GVA,BRU,2018-04-14 08:15:00,2018-04-14 09:35:00
GVA,BRU,2018-04-16 08:15:00,2018-04-16 09:35:00
GVA,BRU,2018-04-16 17:10:00,2018-04-16 18:30:00
GVA,BRU,2018-04-17 06:25:00,2018-04-17 07:40:00
GVA,BRU,2018-04-17 07:05:00,2018-04-17 08:20:00
GVA,BRU,2018-04-17 08:15:00,2018-04-17 09:35:00
GVA,BRU,2018-04-17 17:10:00,2018-04-17 18:30:00
GVA,BRU,2018-04-17 18:55:00,2018-04-17 20:15:00
GVA,BRU,2018-04-19 18:55:00,2018-04-19 20:15:00
GVA,BRU,2018-04-23 06:25:00,2018-04-23 07:40:00
GVA,BRU,2018-04-23 08:15:00,2018-04-23 09:35:00
GVA,BRU,2018-04-23 15:35:00,2018-04-23 16:50:00
GVA,BRU,2018-04-24 17:10:00,2018-04-24 18:30:00
GVA,BRU,2018-04-24 18:55:00,2018-04-24 20:15:00
GVA,BRU,2018-04-25 18:55:00,2018-04-25 20:15:00
GVA,BRU,2018-04-26 06:25:00,2018-04-26 07:40:00
GVA,BRU,2018-04-30 07:05:00,2018-04-30 08:20:00
GVA,BRU,2018-05-02 08:15:00,2018-05-02 09:35:00
GVA,BUD,2018-04-23 10:10:00,2018-04-23 11:55:00
GVA,CDG,2018-04-01 07:20:00,2018-04-01 08:35:00
GVA,CDG,2018-04-02 07:20:00,2018-04-02 08:35:00
GVA,CDG,2018-04-02 13:00:00,2018-04-02 14:10:00
GVA,CDG,2018-04-03 07:20:00,2018-04-03 08:35:00
GVA,CDG,2018-04-03 10:25:00,2018-04-03 11:40:00
GVA,CDG,2018-04-03 13:00:00,2018-04-03 14:10:00
GVA,CDG,2018-04-03 14:40:00,2018-04-03 15:50:00
GVA,CDG,2018-04-03 18:05:00,2018-04-03 19:20:00
GVA,CDG,2018-04-03 20:30:00,2018-04-03 21:40:00
GVA,CDG,2018-04-04 09:05:00,2018-04-04 10:20:00
GVA,CDG,2018-04-04 14:40:00,2018-04-04 15:50:00
GVA,CDG,2018-04-04 17:00:00,2018-04-04 18:10:00
GVA,CDG,2018-04-04 18:05:00,2018-04-04 19:20:00
GVA,CDG,2018-04-04 20:30:00,2018-04-04 21:40:00
GVA,CDG,2018-04-05 10:25:00,2018-04-05 11:40:00
GVA,CDG,2018-04-05 12:00:00,2018-04-05 13:15:00
GVA,CDG,2018-04-05 14:40:00,2018-04-05 15:50:00
GVA,CDG,2018-04-05 17:00:00,2018-04-05 18:10:00
GVA,CDG,2018-04-05 18:05:00,2018-04-05 19:20:00
GVA,CDG,2018-04-05 20:30:00,2018-04-05 21:40:00
GVA,CDG,2018-04-06 07:20:00,2018-04-06 08:35:00
GVA,CDG,2018-04-06 09:05:00,2018-04-06 10:20:00
GVA,CDG,2018-04-06 12:00:00,2018-04-06 13:15:00
GVA,CDG,2018-04-06 13:00:00,2018-04-06 14:10:00
GVA,CDG,2018-04-06 14:40:00,2018-04-06 15:50:00
GVA,CDG,2018-04-06 17:00:00,2018-04-06 18:10:00
GVA,CDG,2018-04-06 18:05:00,2018-04-06 19:20:00
GVA,CDG,2018-04-06 20:30:00,2018-04-06 21:40:00
GVA,CDG,2018-04-07 18:05:00,2018-04-07 19:20:00
GVA,CDG,2018-04-08 12:00:00,2018-04-08 13:15:00
GVA,CDG,2018-04-08 20:30:00,2018-04-08 21:40:00
GVA,CDG,2018-04-09 07:20:00,2018-04-09 08:35:00
GVA,CDG,2018-04-09 09:05:00,2018-04-09 10:20:00
GVA,CDG,2018-04-09 10:25:00,2018-04-09 11:40:00
GVA,CDG,2018-04-09 14:40:00,2018-04-09 15:50:00
GVA,CDG,2018-04-09 17:00:00,2018-04-09 18:10:00
GVA,CDG,2018-04-09 18:05:00,2018-04-09 19:20:00
GVA,CDG,2018-04-09 20:30:00,2018-04-09 21:40:00
GVA,CDG,2018-04-10 09:05:00,2018-04-10 10:20:00
GVA,CDG,2018-04-10 13:00:00,2018-04-10 14:10:00
GVA,CDG,2018-04-10 17:00:00,2018-04-10 18:10:00
GVA,CDG,2018-04-10 18:05:00,2018-04-10 19:20:00
GVA,CDG,2018-04-10 20:30:00,2018-04-10 21:40:00
GVA,CDG,2018-04-11 07:20:00,2018-04-11 08:35:00
GVA,CDG,2018-04-11 12:00:00,2018-04-11 13:15:00
GVA,CDG,2018-04-11 17:00:00,2018-04-11 18:10:00
GVA,CDG,2018-04-11 20:30:00,2018-04-11 21:40:00
GVA,CDG,2018-04-12 07:20:00,2018-04-12 08:35:00
GVA,CDG,2018-04-12 09:05:00,2018-04-12 10:20:00
GVA,CDG,2018-04-12 13:00:00,2018-04-12 14:10:00
GVA,CDG,2018-04-12 14:40:00,2018-04-12 15:50:00
GVA,CDG,2018-04-12 17:00:00,2018-04-12 18:10:00
GVA,CDG,2018-04-12 18:05:00,2018-04-12 19:20:00
GVA,CDG,2018-04-12 20:30:00,2018-04-12 21:40:00
GVA,CDG,2018-04-13 07:20:00,2018-04-13 08:35:00
GVA,CDG,2018-04-13 12:00:00,2018-04-13 13:15:00
GVA,CDG,2018-04-13 17:00:00,2018-04-13 18:10:00
GVA,CDG,2018-04-13 18:05:00,2018-04-13 19:20:00
GVA,CDG,2018-04-13 20:30:00,2018-04-13 21:40:00
GVA,CDG,2018-04-14 07:20:00,2018-04-14 08:35:00
GVA,CDG,2018-04-14 12:00:00,2018-04-14 13:15:00
GVA,CDG,2018-04-14 13:00:00,2018-04-14 14:10:00
GVA,CDG,2018-04-14 14:40:00,2018-04-14 15:50:00
GVA,CDG,2018-04-14 18:05:00,2018-04-14 19:20:00
GVA,CDG,2018-04-15 09:05:00,2018-04-15 10:20:00
GVA,CDG,2018-04-15 17:00:00,2018-04-15 18:10:00
GVA,CDG,2018-04-15 18:05:00,2018-04-15 19:20:00
GVA,CDG,2018-04-15 20:30:00,2018-04-15 21:40:00
GVA,CDG,2018-04-16 07:20:00,2018-04-16 08:35:00
GVA,CDG,2018-04-16 12:00:00,2018-04-16 13:15:00
GVA,CDG,2018-04-16 14:40:00,2018-04-16 15:50:00
GVA,CDG,2018-04-16 17:00:00,2018-04-16 18:10:00
GVA,CDG,2018-04-16 18:05:00,2018-04-16 19:20:00
GVA,CDG,2018-04-17 07:20:00,2018-04-17 08:35:00
GVA,CDG,2018-04-17 09:05:00,2018-04-17 10:20:00
GVA,CDG,2018-04-17 12:00:00,2018-04-17 13:15:00
GVA,CDG,2018-04-17 14:40:00,2018-04-17 15:50:00
GVA,CDG,2018-04-17 17:00:00,2018-04-17 18:10:00
GVA,CDG,2018-04-17 20:30:00,2018-04-17 21:40:00
GVA,CDG,2018-04-18 07:20:00,2018-04-18 08:35:00
GVA,CDG,2018-04-18 13:00:00,2018-04-18 14:10:00
GVA,CDG,2018-04-18 14:40:00,2018-04-18 15:45:00
GVA,CDG,2018-04-18 14:40:00,2018-04-18 15:50:00
GVA,CDG,2018-04-18 17:00:00,2018-04-18 18:10:00
GVA,CDG,2018-04-18 18:05:00,2018-04-18 19:20:00
GVA,CDG,2018-04-18 20:30:00,2018-04-18 21:40:00
GVA,CDG,2018-04-19 12:00:00,2018-04-19 13:15:00
GVA,CDG,2018-04-19 14:40:00,2018-04-19 15:45:00
GVA,CDG,2018-04-19 17:00:00,2018-04-19 18:10:00
GVA,CDG,2018-04-19 18:05:00,2018-04-19 19:20:00
GVA,CDG,2018-04-19 20:30:00,2018-04-19 21:40:00
GVA,CDG,2018-04-20 12:00:00,2018-04-20 13:15:00
GVA,CDG,2018-04-20 14:40:00,2018-04-20 15:50:00
GVA,CDG,2018-04-20 17:00:00,2018-04-20 18:10:00
GVA,CDG,2018-04-20 18:05:00,2018-04-20 19:20:00
GVA,CDG,2018-04-20 20:30:00,2018-04-20 21:40:00
GVA,CDG,2018-04-21 09:05:00,2018-04-21 10:20:00
GVA,CDG,2018-04-22 17:00:00,2018-04-22 18:10:00
GVA,CDG,2018-04-23 07:20:00,2018-04-23 08:35:00
GVA,CDG,2018-04-23 09:05:00,2018-04-23 10:20:00
GVA,CDG,2018-04-23 17:00:00,2018-04-23 18:10:00
GVA,CDG,2018-04-23 18:05:00,2018-04-23 19:20:00
GVA,CDG,2018-04-24 07:20:00,2018-04-24 08:35:00
GVA,CDG,2018-04-24 17:00:00,2018-04-24 18:10:00
GVA,CDG,2018-04-24 20:30:00,2018-04-24 21:40:00
GVA,CDG,2018-04-25 14:40:00,2018-04-25 15:50:00
GVA,CDG,2018-04-25 18:05:00,2018-04-25 19:20:00
GVA,CDG,2018-04-25 20:30:00,2018-04-25 21:40:00
GVA,CDG,2018-04-26 14:40:00,2018-04-26 15:50:00
GVA,CDG,2018-04-26 17:00:00,2018-04-26 18:10:00
GVA,CDG,2018-04-26 18:05:00,2018-04-26 19:20:00
GVA,CDG,2018-04-26 20:30:00,2018-04-26 21:40:00
GVA,CDG,2018-04-27 13:00:00,2018-04-27 14:10:00
GVA,CDG,2018-04-27 17:00:00,2018-04-27 18:10:00
GVA,CDG,2018-04-27 18:05:00,2018-04-27 19:20:00
GVA,CDG,2018-04-28 12:00:00,2018-04-28 13:15:00
GVA,CDG,2018-04-29 10:25:00,2018-04-29 11:40:00
GVA,CDG,2018-04-30 07:20:00,2018-04-30 08:35:00
GVA,CDG,2018-04-30 12:00:00,2018-04-30 13:15:00
GVA,CDG,2018-04-30 20:30:00,2018-04-30 21:40:00
GVA,CDG,2018-05-02 07:20:00,2018-05-02 08:35:00
GVA,CDG,2018-05-03 18:05:00,2018-05-03 19:20:00
GVA,CDG,2018-05-14 18:05:00,2018-05-14 19:20:00
GVA,CDG,2018-06-01 17:00:00,2018-06-01 18:10:00
GVA,CDG,2018-09-06 07:20:00,2018-09-06 08:35:00
GVA,CMN,2018-04-02 17:20:00,2018-04-02 19:15:00
GVA,CMN,2018-04-17 17:20:00,2018-04-17 19:15:00
GVA,CMN,2018-04-23 17:20:00,2018-04-23 19:15:00
GVA,CPH,2018-04-08 19:20:00,2018-04-08 21:20:00
GVA,CPH,2018-04-23 11:05:00,2018-04-23 13:05:00
GVA,DME,2018-04-16 10:15:00,2018-04-16 14:50:00
GVA,DOH,2018-04-08 17:05:00,2018-04-09 00:05:00
GVA,DUS,2018-04-03 16:55:00,2018-04-03 18:10:00
GVA,DUS,2018-04-06 16:30:00,2018-04-06 18:10:00
GVA,DUS,2018-04-13 20:15:00,2018-04-13 21:55:00
GVA,DUS,2018-04-19 20:10:00,2018-04-19 21:50:00
GVA,DUS,2018-04-23 16:30:00,2018-04-23 18:10:00
GVA,DUS,2018-04-24 20:15:00,2018-04-24 21:50:00
GVA,DUS,2018-04-26 09:15:00,2018-04-26 10:55:00
GVA,DXB,2018-04-13 21:40:00,2018-04-14 06:10:00
GVA,DXB,2018-04-17 21:40:00,2018-04-18 06:10:00
GVA,FAO,2018-04-10 09:40:00,2018-04-10 11:15:00
GVA,FCO,2018-04-05 18:00:00,2018-04-05 19:30:00
GVA,FCO,2018-04-05 18:50:00,2018-04-05 20:20:00
GVA,FCO,2018-04-06 11:45:00,2018-04-06 13:15:00
GVA,FCO,2018-04-06 18:00:00,2018-04-06 19:30:00
GVA,FCO,2018-04-13 11:45:00,2018-04-13 13:15:00
GVA,FCO,2018-04-13 18:00:00,2018-04-13 19:30:00
GVA,FCO,2018-04-13 18:50:00,2018-04-13 20:20:00
GVA,FCO,2018-04-15 12:20:00,2018-04-15 13:50:00
GVA,FCO,2018-04-27 18:50:00,2018-04-27 20:20:00
GVA,FRA,2018-04-03 09:15:00,2018-04-03 10:30:00
GVA,FRA,2018-04-03 10:45:00,2018-04-03 12:00:00
GVA,FRA,2018-04-05 17:55:00,2018-04-05 19:10:00
GVA,FRA,2018-04-05 18:45:00,2018-04-05 20:00:00
GVA,FRA,2018-04-05 19:35:00,2018-04-05 20:50:00
GVA,FRA,2018-04-08 17:55:00,2018-04-08 19:10:00
GVA,FRA,2018-04-10 10:45:00,2018-04-10 12:00:00
GVA,FRA,2018-04-23 09:10:00,2018-04-23 10:25:00
GVA,FRA,2018-04-23 10:45:00,2018-04-23 12:00:00
GVA,FRA,2018-04-24 14:00:00,2018-04-24 15:15:00
GVA,FRA,2018-04-26 14:00:00,2018-04-26 15:15:00
GVA,FRA,2018-08-06 06:55:00,2018-08-06 08:10:00
GVA,IST,2018-04-09 12:00:00,2018-04-09 16:05:00
GVA,IST,2018-04-18 11:30:00,2018-04-18 15:35:00
GVA,IST,2018-04-24 18:25:00,2018-04-24 22:35:00
GVA,KBP,2018-04-23 13:45:00,2018-04-23 17:30:00
GVA,KBP,2018-04-30 13:45:00,2018-04-30 17:30:00
GVA,KBP,2018-05-02 13:45:00,2018-05-02 17:30:00
GVA,LCY,2018-04-06 17:55:00,2018-04-06 18:40:00
GVA,LCY,2018-04-13 17:55:00,2018-04-13 18:40:00
GVA,LGW,2018-04-05 19:10:00,2018-04-05 19:40:00
GVA,LHR,2018-04-05 17:35:00,2018-04-05 18:15:00
GVA,LHR,2018-04-05 18:45:00,2018-04-05 19:30:00
GVA,LHR,2018-04-06 13:00:00,2018-04-06 13:45:00
GVA,LHR,2018-04-09 07:25:00,2018-04-09 08:10:00
GVA,LHR,2018-04-09 10:10:00,2018-04-09 11:00:00
GVA,LHR,2018-04-10 07:30:00,2018-04-10 08:15:00
GVA,LHR,2018-04-10 12:55:00,2018-04-10 13:40:00
GVA,LHR,2018-04-11 17:50:00,2018-04-11 18:30:00
GVA,LHR,2018-04-13 20:50:00,2018-04-13 21:30:00
GVA,LHR,2018-04-13 21:15:00,2018-04-13 21:50:00
GVA,LHR,2018-04-16 11:55:00,2018-04-16 12:40:00
GVA,LHR,2018-04-18 07:30:00,2018-04-18 08:15:00
GVA,LHR,2018-04-18 10:10:00,2018-04-18 11:00:00
GVA,LHR,2018-04-18 15:50:00,2018-04-18 16:35:00
GVA,LHR,2018-04-23 07:30:00,2018-04-23 08:15:00
GVA,LHR,2018-04-24 07:30:00,2018-04-24 08:15:00
GVA,LHR,2018-04-30 07:25:00,2018-04-30 08:10:00
GVA,LHR,2018-04-30 10:10:00,2018-04-30 11:00:00
GVA,LIL,2018-04-13 17:30:00,2018-04-13 18:45:00
GVA,LIL,2018-04-17 11:00:00,2018-04-17 12:20:00
GVA,LIL,2018-04-27 17:30:00,2018-04-27 18:45:00
GVA,LIS,2018-04-25 18:20:00,2018-04-25 19:55:00
GVA,LTN,2018-04-09 10:50:00,2018-04-09 11:30:00
GVA,LTN,2018-04-20 21:30:00,2018-04-20 22:10:00
GVA,LTN,2018-04-26 10:50:00,2018-04-26 11:30:00
GVA,MAD,2018-04-04 12:15:00,2018-04-04 14:20:00
GVA,MAD,2018-04-07 15:10:00,2018-04-07 17:10:00
GVA,MAD,2018-04-23 07:25:00,2018-04-23 09:25:00
GVA,MAD,2018-04-25 17:55:00,2018-04-25 20:05:00
GVA,MAD,2018-04-27 12:15:00,2018-04-27 14:20:00
GVA,MAD,2018-04-30 07:25:00,2018-04-30 09:25:00
GVA,MAN,2018-04-03 14:15:00,2018-04-03 15:05:00
